time,temp,dwpt,rhum,wdir,wspd,pres,coco,DAY(time),MONTH(time),WEEKDAY(time),YEAR(time),PM10,PM2_5
2024-05-10 19:00:00,27.4,24.7,85.0,232.0,13.0,1007.3,2,10.0,5.0,4.0,2024.0,55.2,16.6
2024-05-10 20:00:00,26.9,24.7,88.0,254.0,10.1,1007.1,2,10.0,5.0,4.0,2024.0,55.6,17.2
2024-05-10 21:00:00,26.4,24.8,91.0,304.0,8.6,1007.0,2,10.0,5.0,4.0,2024.0,56.7,17.3
2024-05-10 22:00:00,25.9,24.9,94.0,308.0,7.6,1006.9,2,10.0,5.0,4.0,2024.0,61.0,17.2
2024-05-10 23:00:00,25.5,24.8,96.0,308.0,5.8,1006.7,2,10.0,5.0,4.0,2024.0,69.2,18.0
2024-05-11 02:00:00,26.2,24.6,91.0,162.0,10.1,1007.8,1,11.0,5.0,5.0,2024.0,65.4,17.6
2024-05-11 03:00:00,28.4,24.0,77.0,202.0,13.7,1008.5,1,11.0,5.0,5.0,2024.0,69.6,17.3
2024-05-11 04:00:00,29.9,23.6,69.0,214.0,15.5,1008.6,2,11.0,5.0,5.0,2024.0,70.5,17.5
2024-05-11 05:00:00,30.9,22.5,61.0,218.0,17.6,1008.8,2,11.0,5.0,5.0,2024.0,68.7,17.6
2024-05-11 06:00:00,31.7,22.4,58.0,211.0,18.7,1009.0,2,11.0,5.0,5.0,2024.0,66.4,17.6
2024-05-11 07:00:00,32.0,23.0,59.0,206.0,19.8,1009.1,2,11.0,5.0,5.0,2024.0,64.3,17.3
2024-05-11 08:00:00,32.3,23.0,58.0,206.0,20.9,1008.7,2,11.0,5.0,5.0,2024.0,62.2,16.7
2024-05-11 09:00:00,32.2,22.9,58.0,202.0,21.2,1007.9,2,11.0,5.0,5.0,2024.0,59.8,16.1
2024-05-11 10:00:00,32.5,23.5,59.0,211.0,20.9,1006.6,1,11.0,5.0,5.0,2024.0,59.3,15.8
2024-05-11 11:00:00,31.9,23.7,62.0,212.0,19.8,1006.3,1,11.0,5.0,5.0,2024.0,53.6,14.7
2024-05-11 12:00:00,31.3,23.9,65.0,217.0,18.7,1006.4,1,11.0,5.0,5.0,2024.0,62.6,16.6
2024-05-11 13:00:00,30.4,23.8,68.0,206.0,21.6,1006.2,1,11.0,5.0,5.0,2024.0,59.1,16.1
2024-05-11 14:00:00,29.4,23.8,72.0,204.0,19.8,1006.7,1,11.0,5.0,5.0,2024.0,52.9,15.3
2024-05-11 15:00:00,28.3,23.2,74.0,201.0,19.1,1008.3,1,11.0,5.0,5.0,2024.0,47.8,14.6
2024-05-11 16:00:00,28.1,23.9,78.0,212.0,18.7,1008.8,1,11.0,5.0,5.0,2024.0,44.7,14.1
2024-05-11 17:00:00,28.0,24.0,79.0,226.0,19.1,1009.4,1,11.0,5.0,5.0,2024.0,43.7,13.9
2024-05-11 18:00:00,27.9,24.1,80.0,250.0,14.0,1009.9,1,11.0,5.0,5.0,2024.0,42.5,14.1
2024-05-11 19:00:00,27.5,24.2,82.0,262.0,10.8,1009.8,1,11.0,5.0,5.0,2024.0,40.0,13.9
2024-05-11 20:00:00,27.2,24.7,86.0,282.0,12.2,1008.1,1,11.0,5.0,5.0,2024.0,38.1,13.8
2024-05-11 21:00:00,26.8,24.6,88.0,293.0,11.5,1007.6,2,11.0,5.0,5.0,2024.0,36.3,13.6
2024-05-11 22:00:00,26.5,24.7,90.0,292.0,12.2,1007.5,2,11.0,5.0,5.0,2024.0,34.6,13.2
2024-05-11 23:00:00,26.1,24.7,92.0,295.0,12.6,1007.6,2,11.0,5.0,5.0,2024.0,33.1,13.0
2024-05-12 00:00:00,25.8,24.8,94.0,298.0,10.8,1008.0,1,12.0,5.0,6.0,2024.0,27.5,11.6
2024-05-12 01:00:00,25.1,24.6,97.0,301.0,10.1,1008.8,1,12.0,5.0,6.0,2024.0,28.9,12.6
2024-05-12 02:00:00,26.2,24.6,91.0,308.0,10.8,1009.2,1,12.0,5.0,6.0,2024.0,35.7,12.9
2024-05-12 03:00:00,27.9,24.1,80.0,302.0,10.8,1009.4,1,12.0,5.0,6.0,2024.0,43.5,13.2
2024-05-12 04:00:00,29.8,23.7,70.0,291.0,11.2,1009.4,1,12.0,5.0,6.0,2024.0,54.6,13.9
2024-05-12 05:00:00,31.7,23.0,60.0,269.0,11.2,1009.2,1,12.0,5.0,6.0,2024.0,65.9,15.3
2024-05-12 06:00:00,32.9,23.0,56.0,242.0,17.6,1009.1,1,12.0,5.0,6.0,2024.0,76.4,16.9
2024-05-12 07:00:00,33.0,23.6,58.0,234.0,22.7,1009.1,1,12.0,5.0,6.0,2024.0,85.4,17.8
2024-05-12 08:00:00,32.9,23.0,56.0,231.0,24.1,1008.7,2,12.0,5.0,6.0,2024.0,93.6,18.0
2024-05-12 09:00:00,33.0,23.1,56.0,229.0,24.8,1008.0,3,12.0,5.0,6.0,2024.0,100.6,17.9
2024-05-12 10:00:00,33.0,22.8,55.0,232.0,24.5,1006.9,3,12.0,5.0,6.0,2024.0,108.3,18.0
2024-05-12 11:00:00,32.5,23.2,58.0,231.0,23.0,1006.3,3,12.0,5.0,6.0,2024.0,116.6,19.0
2024-05-12 12:00:00,32.2,24.5,64.0,229.0,23.8,1005.5,3,12.0,5.0,6.0,2024.0,89.9,15.7
2024-05-12 13:00:00,30.8,24.7,70.0,230.0,24.8,1005.5,1,12.0,5.0,6.0,2024.0,93.6,16.0
2024-05-12 14:00:00,29.5,25.5,79.0,224.0,24.8,1005.7,1,12.0,5.0,6.0,2024.0,91.3,16.1
2024-05-12 15:00:00,29.0,26.2,85.0,222.0,22.7,1006.4,1,12.0,5.0,6.0,2024.0,89.2,16.2
2024-05-12 16:00:00,28.7,26.1,86.0,233.0,18.0,1007.4,1,12.0,5.0,6.0,2024.0,86.4,16.4
2024-05-12 17:00:00,28.4,25.6,85.0,220.0,16.6,1009.0,1,12.0,5.0,6.0,2024.0,83.8,16.8
2024-05-12 18:00:00,28.2,25.6,86.0,234.0,17.6,1009.1,1,12.0,5.0,6.0,2024.0,82.4,17.3
2024-05-12 19:00:00,28.0,25.8,88.0,268.0,16.9,1009.6,1,12.0,5.0,6.0,2024.0,81.7,17.5
2024-05-12 20:00:00,27.8,25.8,89.0,291.0,14.0,1008.9,2,12.0,5.0,6.0,2024.0,77.1,17.1
2024-05-12 21:00:00,27.4,26.0,92.0,305.0,11.9,1008.2,1,12.0,5.0,6.0,2024.0,72.9,16.4
2024-05-12 22:00:00,26.5,25.6,95.0,326.0,13.7,1007.5,1,12.0,5.0,6.0,2024.0,67.8,15.7
2024-05-12 23:00:00,26.0,25.5,97.0,325.0,12.2,1007.2,1,12.0,5.0,6.0,2024.0,63.3,15.3
2024-05-13 00:00:00,25.7,25.5,99.0,308.0,8.3,1007.5,1,13.0,5.0,0.0,2024.0,60.3,14.3
2024-05-13 01:00:00,25.2,25.0,99.0,269.0,5.8,1007.8,2,13.0,5.0,0.0,2024.0,71.7,15.9
2024-05-13 02:00:00,26.3,25.4,95.0,255.0,6.8,1008.3,5,13.0,5.0,0.0,2024.0,88.2,17.0
2024-05-13 03:00:00,28.3,24.5,80.0,320.0,10.8,1008.8,1,13.0,5.0,0.0,2024.0,119.7,18.6
2024-05-13 12:00:00,31.4,24.3,66.0,224.0,25.6,1005.9,1,13.0,5.0,0.0,2024.0,116.2,22.6
2024-05-13 13:00:00,30.3,24.7,72.0,228.0,25.2,1006.2,1,13.0,5.0,0.0,2024.0,99.0,19.7
2024-05-13 14:00:00,29.3,24.8,77.0,230.0,21.6,1006.6,2,13.0,5.0,0.0,2024.0,81.5,17.0
2024-05-13 15:00:00,28.9,25.1,80.0,205.0,19.1,1007.5,2,13.0,5.0,0.0,2024.0,67.8,14.8
2024-05-13 16:00:00,28.7,25.1,81.0,199.0,15.5,1008.2,2,13.0,5.0,0.0,2024.0,60.3,13.4
2024-05-13 17:00:00,28.5,25.3,83.0,230.0,11.9,1008.6,1,13.0,5.0,0.0,2024.0,57.2,13.1
2024-05-13 18:00:00,27.6,24.5,83.0,192.0,15.1,1009.8,1,13.0,5.0,0.0,2024.0,55.8,13.3
2024-05-13 19:00:00,27.0,24.6,87.0,210.0,11.5,1009.9,1,13.0,5.0,0.0,2024.0,53.6,14.1
2024-05-13 20:00:00,26.7,24.5,88.0,218.0,9.4,1009.4,1,13.0,5.0,0.0,2024.0,48.8,14.3
2024-05-13 21:00:00,26.1,24.7,92.0,272.0,8.6,1009.2,1,13.0,5.0,0.0,2024.0,46.1,14.7
2024-05-13 22:00:00,25.6,24.7,95.0,317.0,8.3,1009.0,1,13.0,5.0,0.0,2024.0,42.5,14.6
2024-05-13 23:00:00,24.5,24.3,99.0,328.0,9.4,1008.5,1,13.0,5.0,0.0,2024.0,40.3,14.1
2024-05-14 00:00:00,24.6,24.4,99.0,338.0,11.2,1008.6,5,14.0,5.0,1.0,2024.0,48.5,17.3
2024-05-14 01:00:00,24.6,24.6,100.0,345.0,12.2,1009.0,5,14.0,5.0,1.0,2024.0,55.3,20.7
2024-05-14 02:00:00,25.3,24.3,94.0,346.0,11.9,1009.7,5,14.0,5.0,1.0,2024.0,58.3,18.4
2024-05-14 03:00:00,27.6,23.0,76.0,322.0,7.9,1010.1,2,14.0,5.0,1.0,2024.0,73.1,17.9
2024-05-14 05:00:00,30.7,21.5,58.0,161.0,5.8,1011.0,1,14.0,5.0,1.0,2024.0,94.1,23.1
2024-05-14 06:00:00,32.4,20.6,50.0,174.0,10.1,1010.8,1,14.0,5.0,1.0,2024.0,92.7,24.6
2024-05-14 07:00:00,33.4,20.2,46.0,175.0,15.1,1010.8,1,14.0,5.0,1.0,2024.0,89.2,25.3
2024-05-14 08:00:00,33.6,19.7,44.0,182.0,17.3,1010.3,1,14.0,5.0,1.0,2024.0,85.4,25.0
2024-05-14 09:00:00,33.8,21.3,48.0,226.0,19.8,1008.4,1,14.0,5.0,1.0,2024.0,83.1,24.3
2024-05-14 10:00:00,33.3,21.8,51.0,222.0,21.2,1007.8,1,14.0,5.0,1.0,2024.0,81.5,23.4
2024-05-14 11:00:00,32.5,22.0,54.0,222.0,22.0,1007.3,1,14.0,5.0,1.0,2024.0,78.0,22.0
2024-05-14 12:00:00,31.4,23.0,61.0,224.0,22.3,1007.6,1,14.0,5.0,1.0,2024.0,73.6,20.9
2024-05-14 13:00:00,30.3,23.5,67.0,224.0,21.6,1008.4,1,14.0,5.0,1.0,2024.0,71.0,20.0
2024-05-14 14:00:00,28.8,23.0,71.0,238.0,18.7,1009.2,2,14.0,5.0,1.0,2024.0,64.7,18.3
2024-05-14 15:00:00,28.4,23.3,74.0,238.0,16.9,1009.6,1,14.0,5.0,1.0,2024.0,60.3,17.0
2024-05-14 16:00:00,28.2,23.6,76.0,244.0,14.8,1010.3,1,14.0,5.0,1.0,2024.0,58.2,16.3
2024-05-14 17:00:00,28.0,23.6,77.0,253.0,13.0,1010.6,1,14.0,5.0,1.0,2024.0,56.6,16.0
2024-05-14 18:00:00,27.9,23.9,79.0,261.0,11.9,1010.8,1,14.0,5.0,1.0,2024.0,54.4,15.9
2024-05-14 19:00:00,27.6,24.0,81.0,267.0,12.2,1010.6,1,14.0,5.0,1.0,2024.0,51.0,16.1
2024-05-14 20:00:00,27.3,24.0,82.0,282.0,13.7,1010.2,1,14.0,5.0,1.0,2024.0,47.3,16.1
2024-05-14 21:00:00,26.9,24.0,84.0,292.0,12.6,1009.8,1,14.0,5.0,1.0,2024.0,44.9,15.7
2024-05-14 22:00:00,26.6,24.1,86.0,287.0,14.0,1009.6,1,14.0,5.0,1.0,2024.0,42.5,14.9
2024-05-14 23:00:00,26.3,24.2,88.0,303.0,15.1,1009.5,1,14.0,5.0,1.0,2024.0,39.0,13.9
2024-05-15 00:00:00,26.1,25.1,94.0,303.0,14.0,1009.4,1,15.0,5.0,2.0,2024.0,38.6,14.0
2024-05-15 01:00:00,25.9,25.0,95.0,305.0,14.4,1009.6,1,15.0,5.0,2.0,2024.0,36.7,13.4
2024-05-15 02:00:00,27.2,24.8,87.0,307.0,16.6,1010.1,1,15.0,5.0,2.0,2024.0,40.2,13.1
2024-05-15 03:00:00,28.8,24.6,78.0,303.0,18.4,1010.6,1,15.0,5.0,2.0,2024.0,40.3,13.7
2024-05-15 04:00:00,30.6,23.5,66.0,295.0,21.2,1010.7,1,15.0,5.0,2.0,2024.0,39.6,13.8
2024-05-15 05:00:00,32.7,21.6,52.0,287.0,20.2,1011.2,1,15.0,5.0,2.0,2024.0,38.5,13.9
2024-05-15 06:00:00,33.9,21.0,47.0,282.0,21.2,1010.7,1,15.0,5.0,2.0,2024.0,37.3,13.8
2024-05-15 07:00:00,34.5,20.8,45.0,278.0,22.0,1010.5,1,15.0,5.0,2.0,2024.0,36.3,13.7
2024-05-15 08:00:00,35.0,20.6,43.0,270.0,23.4,1009.9,1,15.0,5.0,2.0,2024.0,36.0,13.7
2024-05-15 09:00:00,35.2,20.0,41.0,264.0,22.7,1009.1,1,15.0,5.0,2.0,2024.0,35.6,13.6
2024-05-15 10:00:00,35.8,18.0,35.0,284.0,22.0,1007.5,1,15.0,5.0,2.0,2024.0,36.1,13.8
2024-05-15 11:00:00,34.9,19.3,40.0,269.0,23.8,1007.3,1,15.0,5.0,2.0,2024.0,36.6,13.9
2024-05-15 12:00:00,32.8,21.3,51.0,261.0,23.0,1007.6,1,15.0,5.0,2.0,2024.0,35.0,12.8
2024-05-15 13:00:00,31.2,21.7,57.0,247.0,22.7,1008.2,1,15.0,5.0,2.0,2024.0,35.6,13.1
2024-05-15 14:00:00,29.6,23.1,68.0,242.0,23.0,1008.8,1,15.0,5.0,2.0,2024.0,36.1,13.2
2024-05-15 15:00:00,28.6,22.8,71.0,254.0,19.4,1009.6,1,15.0,5.0,2.0,2024.0,36.3,13.5
2024-05-15 16:00:00,28.3,23.9,77.0,271.0,19.1,1010.4,1,15.0,5.0,2.0,2024.0,37.1,13.6
2024-05-15 17:00:00,27.9,24.1,80.0,273.0,17.6,1010.7,1,15.0,5.0,2.0,2024.0,37.7,14.0
2024-05-15 18:00:00,27.4,24.3,83.0,270.0,15.5,1011.0,1,15.0,5.0,2.0,2024.0,38.8,14.5
2024-05-15 19:00:00,27.1,24.2,84.0,263.0,16.9,1010.9,1,15.0,5.0,2.0,2024.0,39.3,15.2
2024-05-15 20:00:00,26.9,24.7,88.0,278.0,16.9,1010.5,1,15.0,5.0,2.0,2024.0,40.5,15.5
2024-05-15 21:00:00,26.6,24.8,90.0,288.0,17.6,1010.2,1,15.0,5.0,2.0,2024.0,39.7,15.3
2024-05-15 22:00:00,26.3,24.9,92.0,296.0,19.4,1010.2,1,15.0,5.0,2.0,2024.0,39.9,15.3
2024-05-15 23:00:00,26.2,24.8,92.0,301.0,20.5,1010.1,1,15.0,5.0,2.0,2024.0,40.6,15.4
2024-05-16 00:00:00,26.0,24.8,93.0,308.0,21.2,1010.3,1,16.0,5.0,3.0,2024.0,40.7,15.8
2024-05-16 01:00:00,25.9,24.7,93.0,312.0,20.9,1010.3,1,16.0,5.0,3.0,2024.0,44.0,17.1
2024-05-16 02:00:00,27.3,24.6,85.0,312.0,21.6,1010.7,1,16.0,5.0,3.0,2024.0,47.8,18.1
2024-05-16 03:00:00,28.9,24.5,77.0,309.0,21.2,1010.9,1,16.0,5.0,3.0,2024.0,45.9,17.6
2024-05-16 04:00:00,30.6,24.0,68.0,304.0,21.6,1011.0,1,16.0,5.0,3.0,2024.0,42.3,16.4
2024-05-16 05:00:00,32.1,23.4,60.0,296.0,22.7,1011.1,1,16.0,5.0,3.0,2024.0,40.2,16.2
2024-05-16 06:00:00,33.1,22.6,54.0,288.0,23.8,1010.8,1,16.0,5.0,3.0,2024.0,38.4,15.9
2024-05-16 07:00:00,33.7,21.8,50.0,280.0,25.6,1010.4,1,16.0,5.0,3.0,2024.0,36.4,15.5
2024-05-16 08:00:00,34.4,20.8,45.0,277.0,26.3,1009.5,1,16.0,5.0,3.0,2024.0,35.6,15.1
2024-05-16 09:00:00,34.5,19.7,42.0,274.0,26.6,1008.6,1,16.0,5.0,3.0,2024.0,36.0,15.1
2024-05-16 10:00:00,34.3,19.6,42.0,269.0,24.8,1007.7,1,16.0,5.0,3.0,2024.0,36.0,14.9
2024-05-16 11:00:00,33.4,20.6,47.0,272.0,25.2,1007.4,1,16.0,5.0,3.0,2024.0,36.6,14.9
2024-05-16 12:00:00,32.3,21.5,53.0,274.0,26.6,1006.8,1,16.0,5.0,3.0,2024.0,30.3,12.3
2024-05-16 13:00:00,31.0,22.6,61.0,270.0,22.7,1007.2,1,16.0,5.0,3.0,2024.0,32.8,13.0
2024-05-16 14:00:00,29.5,23.5,70.0,253.0,17.6,1008.0,1,16.0,5.0,3.0,2024.0,36.8,14.2
2024-05-16 15:00:00,28.7,24.5,78.0,253.0,19.4,1008.3,1,16.0,5.0,3.0,2024.0,40.2,15.7
2024-05-16 16:00:00,28.4,24.8,81.0,237.0,16.6,1009.3,1,16.0,5.0,3.0,2024.0,42.0,16.3
2024-05-16 17:00:00,28.0,25.0,84.0,246.0,17.3,1009.6,1,16.0,5.0,3.0,2024.0,42.0,16.5
2024-05-16 18:00:00,27.6,25.2,87.0,227.0,14.8,1009.9,1,16.0,5.0,3.0,2024.0,41.1,16.4
2024-05-16 19:00:00,27.3,25.1,88.0,239.0,15.8,1009.5,1,16.0,5.0,3.0,2024.0,39.7,15.7
2024-05-16 20:00:00,26.9,25.3,91.0,255.0,15.5,1009.3,1,16.0,5.0,3.0,2024.0,38.3,15.2
2024-05-16 21:00:00,26.4,25.4,94.0,275.0,17.3,1008.3,1,16.0,5.0,3.0,2024.0,38.1,14.8
2024-05-16 22:00:00,26.3,25.3,94.0,282.0,19.1,1008.4,1,16.0,5.0,3.0,2024.0,38.6,14.3
2024-05-16 23:00:00,26.3,25.3,94.0,290.0,20.9,1008.4,1,16.0,5.0,3.0,2024.0,40.4,14.2
2024-05-17 00:00:00,26.2,25.2,94.0,295.0,20.2,1008.2,1,17.0,5.0,4.0,2024.0,43.4,15.0
2024-05-17 01:00:00,26.1,25.1,94.0,294.0,20.9,1008.1,1,17.0,5.0,4.0,2024.0,45.3,15.4
2024-05-17 02:00:00,27.3,25.3,89.0,287.0,19.8,1008.4,1,17.0,5.0,4.0,2024.0,52.5,17.2
2024-05-17 03:00:00,29.4,24.7,76.0,282.0,24.1,1008.5,1,17.0,5.0,4.0,2024.0,56.2,17.9
2024-05-17 04:00:00,31.2,24.3,67.0,286.0,25.2,1008.6,1,17.0,5.0,4.0,2024.0,57.0,18.6
2024-05-17 05:00:00,32.7,23.9,60.0,288.0,26.3,1008.5,1,17.0,5.0,4.0,2024.0,55.6,18.6
2024-05-17 06:00:00,33.7,23.4,55.0,284.0,27.7,1008.4,1,17.0,5.0,4.0,2024.0,52.0,17.3
2024-05-17 07:00:00,34.4,22.5,50.0,283.0,29.2,1007.8,1,17.0,5.0,4.0,2024.0,52.0,16.6
2024-05-17 08:00:00,35.0,22.4,48.0,278.0,27.7,1007.2,1,17.0,5.0,4.0,2024.0,54.0,16.1
2024-05-17 09:00:00,35.6,20.3,41.0,278.0,28.1,1006.4,1,17.0,5.0,4.0,2024.0,59.8,16.7
2024-05-17 10:00:00,35.7,19.2,38.0,275.0,28.1,1005.7,1,17.0,5.0,4.0,2024.0,64.7,17.9
2024-05-17 11:00:00,35.0,19.4,40.0,272.0,28.4,1005.4,1,17.0,5.0,4.0,2024.0,67.1,19.1
2024-05-17 12:00:00,33.9,20.3,45.0,270.0,28.4,1005.2,1,17.0,5.0,4.0,2024.0,54.6,16.9
2024-05-17 13:00:00,32.4,21.6,53.0,270.0,26.6,1005.2,1,17.0,5.0,4.0,2024.0,51.8,17.2
2024-05-17 14:00:00,30.6,23.5,66.0,269.0,23.0,1005.7,1,17.0,5.0,4.0,2024.0,46.4,17.5
2024-05-17 15:00:00,29.5,25.3,78.0,266.0,22.0,1006.2,1,17.0,5.0,4.0,2024.0,41.3,17.1
2024-05-17 16:00:00,29.1,25.7,82.0,266.0,20.5,1006.8,1,17.0,5.0,4.0,2024.0,38.4,16.9
2024-05-17 17:00:00,28.6,26.2,87.0,263.0,16.9,1007.8,1,17.0,5.0,4.0,2024.0,38.1,15.5
2024-05-17 18:00:00,28.2,26.0,88.0,264.0,16.6,1007.9,1,17.0,5.0,4.0,2024.0,36.0,15.0
2024-05-17 19:00:00,27.8,25.8,89.0,265.0,16.2,1007.8,1,17.0,5.0,4.0,2024.0,33.9,14.3
2024-05-17 20:00:00,27.3,26.1,93.0,265.0,16.6,1007.4,1,17.0,5.0,4.0,2024.0,31.3,13.4
2024-05-17 21:00:00,27.0,25.8,93.0,267.0,16.2,1006.8,1,17.0,5.0,4.0,2024.0,29.3,12.8
2024-05-17 22:00:00,26.7,25.7,94.0,263.0,16.2,1006.3,1,17.0,5.0,4.0,2024.0,27.5,12.4
2024-05-17 23:00:00,26.5,25.6,95.0,285.0,16.2,1006.2,1,17.0,5.0,4.0,2024.0,26.0,12.0
2024-05-18 00:00:00,26.3,25.6,96.0,286.0,16.2,1006.4,1,18.0,5.0,5.0,2024.0,20.5,10.7
2024-05-18 01:00:00,26.3,25.4,95.0,285.0,17.3,1006.7,1,18.0,5.0,5.0,2024.0,20.3,10.7
2024-05-18 02:00:00,27.4,25.8,91.0,286.0,20.5,1007.0,1,18.0,5.0,5.0,2024.0,22.2,12.1
2024-05-18 03:00:00,29.6,24.9,76.0,284.0,22.3,1006.8,1,18.0,5.0,5.0,2024.0,26.8,12.8
2024-05-18 04:00:00,31.8,22.8,59.0,283.0,23.0,1006.8,1,18.0,5.0,5.0,2024.0,29.7,12.8
2024-05-18 05:00:00,34.1,19.0,41.0,279.0,24.1,1007.1,1,18.0,5.0,5.0,2024.0,34.0,12.4
2024-05-18 06:00:00,35.1,18.7,38.0,278.0,26.6,1007.0,1,18.0,5.0,5.0,2024.0,35.9,11.6
2024-05-18 07:00:00,35.8,18.0,35.0,275.0,28.1,1006.6,1,18.0,5.0,5.0,2024.0,36.1,10.8
2024-05-18 08:00:00,37.0,15.5,28.0,281.0,30.2,1005.6,1,18.0,5.0,5.0,2024.0,35.0,10.3
2024-05-18 09:00:00,36.8,16.9,31.0,278.0,29.5,1004.8,1,18.0,5.0,5.0,2024.0,34.2,10.2
2024-05-18 10:00:00,36.0,19.0,37.0,275.0,29.9,1004.0,1,18.0,5.0,5.0,2024.0,32.8,10.1
2024-05-18 11:00:00,35.0,20.9,44.0,276.0,29.9,1003.5,1,18.0,5.0,5.0,2024.0,29.7,9.6
2024-05-18 12:00:00,33.8,22.9,53.0,275.0,29.2,1003.2,1,18.0,5.0,5.0,2024.0,25.7,8.6
2024-05-18 13:00:00,32.2,22.9,58.0,272.0,25.2,1003.3,1,18.0,5.0,5.0,2024.0,26.0,9.0
2024-05-18 14:00:00,30.0,25.3,76.0,267.0,22.7,1004.0,1,18.0,5.0,5.0,2024.0,24.4,9.4
2024-05-18 15:00:00,29.2,25.4,80.0,266.0,20.2,1004.4,1,18.0,5.0,5.0,2024.0,22.9,9.8
2024-05-18 16:00:00,28.9,25.9,84.0,262.0,19.1,1005.0,1,18.0,5.0,5.0,2024.0,22.3,10.1
2024-05-18 17:00:00,28.5,25.7,85.0,263.0,16.6,1005.6,1,18.0,5.0,5.0,2024.0,21.3,10.4
2024-05-18 18:00:00,27.9,26.1,90.0,259.0,14.8,1005.7,1,18.0,5.0,5.0,2024.0,21.2,9.8
2024-05-18 19:00:00,27.3,26.4,95.0,257.0,14.0,1005.5,1,18.0,5.0,5.0,2024.0,20.2,9.7
2024-05-18 20:00:00,27.0,26.5,97.0,258.0,15.1,1005.2,1,18.0,5.0,5.0,2024.0,19.1,9.3
2024-05-18 21:00:00,26.8,26.3,97.0,274.0,16.2,1005.0,1,18.0,5.0,5.0,2024.0,17.7,8.4
2024-05-18 22:00:00,26.7,26.2,97.0,271.0,15.5,1004.5,2,18.0,5.0,5.0,2024.0,16.9,7.9
2024-05-18 23:00:00,26.6,26.1,97.0,260.0,14.4,1004.3,3,18.0,5.0,5.0,2024.0,16.6,7.7
2024-05-19 00:00:00,26.1,25.4,96.0,253.0,14.8,1004.4,3,19.0,5.0,6.0,2024.0,17.2,7.3
2024-05-19 01:00:00,25.9,25.2,96.0,264.0,16.6,1004.9,1,19.0,5.0,6.0,2024.0,17.7,7.7
2024-05-19 02:00:00,27.4,25.2,88.0,272.0,19.1,1005.5,2,19.0,5.0,6.0,2024.0,20.8,8.0
2024-05-19 03:00:00,28.9,24.5,77.0,272.0,20.2,1006.1,2,19.0,5.0,6.0,2024.0,21.9,7.5
2024-05-19 04:00:00,30.3,24.0,69.0,272.0,21.6,1006.2,2,19.0,5.0,6.0,2024.0,24.5,7.7
2024-05-19 05:00:00,31.6,23.7,63.0,266.0,24.1,1006.1,2,19.0,5.0,6.0,2024.0,28.1,7.8
2024-05-19 06:00:00,32.4,23.4,59.0,264.0,25.2,1005.8,2,19.0,5.0,6.0,2024.0,31.5,8.2
2024-05-19 07:00:00,33.1,23.2,56.0,261.0,26.6,1005.2,1,19.0,5.0,6.0,2024.0,33.9,8.7
2024-05-19 08:00:00,33.5,22.6,53.0,259.0,27.7,1004.4,1,19.0,5.0,6.0,2024.0,35.0,9.0
2024-05-19 09:00:00,33.8,22.6,52.0,258.0,27.7,1003.4,1,19.0,5.0,6.0,2024.0,35.7,9.2
2024-05-19 10:00:00,33.8,22.9,53.0,260.0,28.4,1002.5,1,19.0,5.0,6.0,2024.0,35.5,9.1
2024-05-19 11:00:00,33.4,22.8,54.0,257.0,28.1,1001.7,1,19.0,5.0,6.0,2024.0,33.9,9.0
2024-05-19 12:00:00,32.5,23.5,59.0,256.0,27.4,1001.3,1,19.0,5.0,6.0,2024.0,33.8,9.0
2024-05-19 13:00:00,31.4,24.5,67.0,254.0,25.9,1001.3,1,19.0,5.0,6.0,2024.0,30.7,8.7
2024-05-19 14:00:00,30.4,25.0,73.0,262.0,24.8,1001.8,1,19.0,5.0,6.0,2024.0,25.4,8.5
2024-05-19 15:00:00,29.7,25.7,79.0,245.0,25.6,1001.8,1,19.0,5.0,6.0,2024.0,22.4,8.6
2024-05-19 16:00:00,29.4,26.2,83.0,238.0,22.7,1002.3,1,19.0,5.0,6.0,2024.0,21.0,8.8
2024-05-19 17:00:00,29.1,26.3,85.0,242.0,20.5,1002.8,1,19.0,5.0,6.0,2024.0,20.6,9.2
2024-05-19 18:00:00,28.9,26.5,87.0,249.0,19.4,1003.0,1,19.0,5.0,6.0,2024.0,21.0,9.5
2024-05-19 19:00:00,28.6,26.8,90.0,246.0,17.6,1002.9,1,19.0,5.0,6.0,2024.0,20.9,9.3
2024-05-19 20:00:00,28.2,26.6,91.0,241.0,17.3,1002.2,1,19.0,5.0,6.0,2024.0,20.6,9.0
2024-05-19 21:00:00,27.8,26.7,94.0,257.0,15.1,1002.3,1,19.0,5.0,6.0,2024.0,20.3,8.6
2024-05-19 22:00:00,27.9,26.8,94.0,250.0,16.9,1002.4,2,19.0,5.0,6.0,2024.0,20.1,8.4
2024-05-19 23:00:00,27.9,26.8,94.0,250.0,18.4,1002.6,1,19.0,5.0,6.0,2024.0,19.7,8.0
2024-05-20 00:00:00,27.9,26.8,94.0,254.0,20.2,1003.0,2,20.0,5.0,0.0,2024.0,18.6,7.7
2024-05-20 01:00:00,27.9,26.7,93.0,259.0,22.3,1003.5,2,20.0,5.0,0.0,2024.0,19.9,7.6
2024-05-20 02:00:00,29.1,26.5,86.0,257.0,24.1,1004.1,1,20.0,5.0,0.0,2024.0,28.4,8.8
2024-05-20 03:00:00,30.5,25.8,76.0,253.0,26.6,1004.4,1,20.0,5.0,0.0,2024.0,34.5,10.1
